meter_name,monthly_consumption,month,date
ĐỒNG HÒA 2,16036.0,2025-05,2025-05-31T00:00:00
ĐỒNG HÒA 2,15589.0,2025-06,2025-06-30T00:00:00
ĐỒNG HÒA 2,16661.9,2025-07,2025-07-31T00:00:00
ĐỒNG HÒA 2,16531.9,2025-08,2025-08-31T00:00:00
ĐỒNG HÒA 3,9624.0,2025-01,2025-01-31T00:00:00
ĐỒNG HÒA 3,7973.1,2025-02,2025-02-28T00:00:00
ĐỒNG HÒA 3,9441.5,2025-03,2025-03-31T00:00:00
ĐỒNG HÒA 3,9536.0,2025-04,2025-04-30T00:00:00
ĐỒNG HÒA 3,10204.6,2025-05,2025-05-31T00:00:00
ĐỒNG HÒA 3,9611.6,2025-06,2025-06-30T00:00:00
ĐỒNG HÒA 3,9856.6,2025-07,2025-07-31T00:00:00
ĐỒNG HÒA 3,10198.3,2025-08,2025-08-31T00:00:00
ĐỒNG HÒA 3.11-3.12,38543.4,2025-03,2025-03-31T00:00:00
ĐỒNG HÒA 3.11-3.12,21471.5,2025-04,2025-04-30T00:00:00
ĐỒNG HÒA 3.11-3.12,17113.0,2025-05,2025-05-31T00:00:00
ĐỒNG HÒA 3.11-3.12,23383.5,2025-06,2025-06-30T00:00:00
ĐỒNG HÒA 3.11-3.12,23839.7,2025-07,2025-07-31T00:00:00
ĐỒNG HÒA 3.11-3.12,22676.5,2025-08,2025-08-31T00:00:00
ĐỒNG HÒA 4,0.0,2025-01,2025-01-31T00:00:00
ĐỒNG HÒA 4,-969808.5,2025-02,2025-02-28T00:00:00
ĐỒNG HÒA 4,9133.3,2025-03,2025-03-31T00:00:00
ĐỒNG HÒA 4,18538.0,2025-04,2025-04-30T00:00:00
ĐỒNG HÒA 4,13909.4,2025-05,2025-05-31T00:00:00
ĐỒNG HÒA 4,14107.6,2025-06,2025-06-30T00:00:00
ĐỒNG HÒA 4,14562.0,2025-07,2025-07-31T00:00:00
ĐỒNG HÒA 4,14447.5,2025-08,2025-08-31T00:00:00
ĐỒNG HÒA 5,7477.7,2025-01,2025-01-31T00:00:00
ĐỒNG HÒA 5,6168.5,2025-02,2025-02-28T00:00:00
ĐỒNG HÒA 5,7298.7,2025-03,2025-03-31T00:00:00
ĐỒNG HÒA 5,7469.0,2025-04,2025-04-30T00:00:00
ĐỒNG HÒA 5,8026.2,2025-05,2025-05-31T00:00:00
ĐỒNG HÒA 5,7755.7,2025-06,2025-06-30T00:00:00
ĐỒNG HÒA 5,8435.0,2025-07,2025-07-31T00:00:00
ĐỒNG HÒA 5,8594.9,2025-08,2025-08-31T00:00:00
ĐỒNG HÒA 6,6573.0,2025-01,2025-01-31T00:00:00
ĐỒNG HÒA 6,5541.5,2025-02,2025-02-28T00:00:00
ĐỒNG HÒA 6,7068.3,2025-03,2025-03-31T00:00:00
ĐỒNG HÒA 6,7038.1,2025-04,2025-04-30T00:00:00
ĐỒNG HÒA 6,11711.4,2025-05,2025-05-31T00:00:00
ĐỒNG HÒA 6,12504.4,2025-06,2025-06-30T00:00:00
ĐỒNG HÒA 6,12220.0,2025-07,2025-07-31T00:00:00
ĐỒNG HÒA 6,12790.0,2025-08,2025-08-31T00:00:00
ĐỒNG HÒA 7,7364.2,2025-01,2025-01-31T00:00:00
ĐỒNG HÒA 7,6155.5,2025-02,2025-02-28T00:00:00
ĐỒNG HÒA 7,7384.1,2025-03,2025-03-31T00:00:00
ĐỒNG HÒA 7,7375.4,2025-04,2025-04-30T00:00:00
ĐỒNG HÒA 7,7826.4,2025-05,2025-05-31T00:00:00
ĐỒNG HÒA 7,7529.1,2025-06,2025-06-30T00:00:00
ĐỒNG HÒA 7,7740.1,2025-07,2025-07-31T00:00:00
ĐỒNG HÒA 7,8046.3,2025-08,2025-08-31T00:00:00
ĐỒNG HÒA 8,12009.4,2025-01,2025-01-31T00:00:00
ĐỒNG HÒA 8,10423.8,2025-02,2025-02-28T00:00:00
ĐỒNG HÒA 8,12813.6,2025-03,2025-03-31T00:00:00
ĐỒNG HÒA 8,11468.2,2025-04,2025-04-30T00:00:00
ĐỒNG HÒA 8,11302.2,2025-05,2025-05-31T00:00:00
ĐỒNG HÒA 8,9620.6,2025-06,2025-06-30T00:00:00
ĐỒNG HÒA 8,9563.5,2025-07,2025-07-31T00:00:00
ĐỒNG HÒA 8,10133.4,2025-08,2025-08-31T00:00:00
ĐỒNG HÒA 9,1388.1,2025-01,2025-01-31T00:00:00
ĐỒNG HÒA 9,1264.0,2025-02,2025-02-28T00:00:00
ĐỒNG HÒA 9,1542.1,2025-03,2025-03-31T00:00:00
ĐỒNG HÒA 9,1659.5,2025-04,2025-04-30T00:00:00
ĐỒNG HÒA 9,1617.6,2025-05,2025-05-31T00:00:00
ĐỒNG HÒA 9,1742.9,2025-06,2025-06-30T00:00:00
ĐỒNG HÒA 9,1273.9,2025-07,2025-07-31T00:00:00
ĐỒNG HÒA 9,1930.7,2025-08,2025-08-31T00:00:00
HỒNG THÁI 1,15547.0,2025-01,2025-01-31T00:00:00
HỒNG THÁI 1,11540.0,2025-02,2025-02-28T00:00:00
HỒNG THÁI 1,12886.6,2025-03,2025-03-31T00:00:00
HỒNG THÁI 1,11366.9,2025-04,2025-04-30T00:00:00
HỒNG THÁI 1,13832.5,2025-05,2025-05-31T00:00:00
HỒNG THÁI 1,15461.4,2025-06,2025-06-30T00:00:00
HỒNG THÁI 1,14373.2,2025-07,2025-07-31T00:00:00
HỒNG THÁI 1,14297.6,2025-08,2025-08-31T00:00:00
HỒNG THÁI 2,14099.2,2025-01,2025-01-31T00:00:00
HỒNG THÁI 2,22508.0,2025-02,2025-02-28T00:00:00
HỒNG THÁI 2,26281.2,2025-03,2025-03-31T00:00:00
HỒNG THÁI 2,26607.3,2025-04,2025-04-30T00:00:00
HỒNG THÁI 2,27191.3,2025-05,2025-05-31T00:00:00
HỒNG THÁI 2,28209.8,2025-06,2025-06-30T00:00:00
HỒNG THÁI 2,28402.2,2025-07,2025-07-31T00:00:00
HỒNG THÁI 2,28594.6,2025-08,2025-08-31T00:00:00
HỒNG THÁI 3,26160.9,2025-01,2025-01-31T00:00:00
HỒNG THÁI 3,22244.0,2025-02,2025-02-28T00:00:00
HỒNG THÁI 3,25296.2,2025-03,2025-03-31T00:00:00
HỒNG THÁI 3,25495.0,2025-04,2025-04-30T00:00:00
HỒNG THÁI 3,26373.0,2025-05,2025-05-31T00:00:00
HỒNG THÁI 3,24536.2,2025-06,2025-06-30T00:00:00
HỒNG THÁI 3,24862.2,2025-07,2025-07-31T00:00:00
HỒNG THÁI 3,25407.1,2025-08,2025-08-31T00:00:00
HỒNG THÁI 4,10912.9,2025-01,2025-01-31T00:00:00
HỒNG THÁI 4,9102.5,2025-02,2025-02-28T00:00:00
HỒNG THÁI 4,10039.4,2025-03,2025-03-31T00:00:00
HỒNG THÁI 4,10727.0,2025-04,2025-04-30T00:00:00
HỒNG THÁI 4,11114.1,2025-05,2025-05-31T00:00:00
HỒNG THÁI 4,11266.9,2025-06,2025-06-30T00:00:00
HỒNG THÁI 4,11764.1,2025-07,2025-07-31T00:00:00
HỒNG THÁI 4,11714.2,2025-08,2025-08-31T00:00:00
HỒNG THÁI 5,13813.6,2025-01,2025-01-31T00:00:00
HỒNG THÁI 5,11383.1,2025-02,2025-02-28T00:00:00
HỒNG THÁI 5,13553.5,2025-03,2025-03-31T00:00:00
HỒNG THÁI 5,13803.2,2025-04,2025-04-30T00:00:00
HỒNG THÁI 5,15035.3,2025-05,2025-05-31T00:00:00
HỒNG THÁI 5,15173.7,2025-06,2025-06-30T00:00:00
HỒNG THÁI 5,15370.0,2025-07,2025-07-31T00:00:00
HỒNG THÁI 5,15524.2,2025-08,2025-08-31T00:00:00
HỒNG THÁI 6,11656.0,2025-01,2025-01-31T00:00:00
HỒNG THÁI 6,9211.4,2025-02,2025-02-28T00:00:00
HỒNG THÁI 6,9981.3,2025-03,2025-03-31T00:00:00
HỒNG THÁI 6,10885.2,2025-04,2025-04-30T00:00:00
HỒNG THÁI 6,11531.5,2025-05,2025-05-31T00:00:00
HỒNG THÁI 6,11805.8,2025-06,2025-06-30T00:00:00
HỒNG THÁI 6,10672.5,2025-07,2025-07-31T00:00:00
HỒNG THÁI 6,12299.5,2025-08,2025-08-31T00:00:00
HỒNG THÁI 7,9615.8,2025-01,2025-01-31T00:00:00
HỒNG THÁI 7,8125.2,2025-02,2025-02-28T00:00:00
HỒNG THÁI 7,9694.6,2025-03,2025-03-31T00:00:00
HỒNG THÁI 7,9643.3,2025-04,2025-04-30T00:00:00
HỒNG THÁI 7,10674.9,2025-05,2025-05-31T00:00:00
HỒNG THÁI 7,10660.9,2025-06,2025-06-30T00:00:00
HỒNG THÁI 7,11053.3,2025-07,2025-07-31T00:00:00
HỒNG THÁI 7,10966.8,2025-08,2025-08-31T00:00:00
HỒNG THÁI 8,2455.8,2025-01,2025-01-31T00:00:00
HỒNG THÁI 8,2190.4,2025-02,2025-02-28T00:00:00
HỒNG THÁI 8,1782.8,2025-03,2025-03-31T00:00:00
HỒNG THÁI 8,1549.4,2025-04,2025-04-30T00:00:00
HỒNG THÁI 8,1705.7,2025-05,2025-05-31T00:00:00
HỒNG THÁI 8,4159.2,2025-06,2025-06-30T00:00:00
HỒNG THÁI 8,5150.4,2025-07,2025-07-31T00:00:00
HỒNG THÁI 8,4653.6,2025-08,2025-08-31T00:00:00
LÃM HÀ 1,6666.6,2025-01,2025-01-31T00:00:00
LÃM HÀ 1,5693.4,2025-02,2025-02-28T00:00:00
LÃM HÀ 1,6281.4,2025-03,2025-03-31T00:00:00
LÃM HÀ 1,6277.6,2025-04,2025-04-30T00:00:00
LÃM HÀ 1,7417.6,2025-05,2025-05-31T00:00:00
LÃM HÀ 1,6864.2,2025-06,2025-06-30T00:00:00
LÃM HÀ 1,6833.2,2025-07,2025-07-31T00:00:00
LÃM HÀ 1,6355.0,2025-08,2025-08-31T00:00:00
LÃM HÀ 10,14915.4,2025-01,2025-01-31T00:00:00
LÃM HÀ 10,12823.1,2025-02,2025-02-28T00:00:00
LÃM HÀ 10,15540.2,2025-03,2025-03-31T00:00:00
LÃM HÀ 10,14903.2,2025-04,2025-04-30T00:00:00
LÃM HÀ 10,15819.9,2025-05,2025-05-31T00:00:00
LÃM HÀ 10,16021.6,2025-06,2025-06-30T00:00:00
LÃM HÀ 10,16313.6,2025-07,2025-07-31T00:00:00
LÃM HÀ 10,15815.4,2025-08,2025-08-31T00:00:00
LÃM HÀ 11,6774.2,2025-01,2025-01-31T00:00:00
LÃM HÀ 11,5174.7,2025-02,2025-02-28T00:00:00
LÃM HÀ 11,6320.9,2025-03,2025-03-31T00:00:00
LÃM HÀ 11,6058.2,2025-04,2025-04-30T00:00:00
LÃM HÀ 11,6261.1,2025-05,2025-05-31T00:00:00
LÃM HÀ 11,5869.8,2025-06,2025-06-30T00:00:00
LÃM HÀ 11,4022.4,2025-07,2025-07-31T00:00:00
LÃM HÀ 11,7821.6,2025-08,2025-08-31T00:00:00
LÃM HÀ 12,3035.0,2025-01,2025-01-31T00:00:00
LÃM HÀ 12,1654.5,2025-02,2025-02-28T00:00:00
LÃM HÀ 12,1724.5,2025-03,2025-03-31T00:00:00
LÃM HÀ 12,1703.3,2025-04,2025-04-30T00:00:00
LÃM HÀ 12,1865.9,2025-05,2025-05-31T00:00:00
LÃM HÀ 12,1853.6,2025-06,2025-06-30T00:00:00
LÃM HÀ 12,604.9,2025-07,2025-07-31T00:00:00
LÃM HÀ 12,2224.0,2025-08,2025-08-31T00:00:00
LÃM HÀ 3,5246.1,2025-01,2025-01-31T00:00:00
LÃM HÀ 3,3138.9,2025-02,2025-02-28T00:00:00
LÃM HÀ 3,1929.6,2025-03,2025-03-31T00:00:00
LÃM HÀ 3,3217.4,2025-04,2025-04-30T00:00:00
LÃM HÀ 3,2112.9,2025-05,2025-05-31T00:00:00
LÃM HÀ 3,5264.8,2025-06,2025-06-30T00:00:00
LÃM HÀ 3,3594.4,2025-07,2025-07-31T00:00:00
LÃM HÀ 3,2715.7,2025-08,2025-08-31T00:00:00
LÃM HÀ 4,14855.4,2025-01,2025-01-31T00:00:00
LÃM HÀ 4,10798.5,2025-02,2025-02-28T00:00:00
LÃM HÀ 4,11761.5,2025-03,2025-03-31T00:00:00
LÃM HÀ 4,12035.9,2025-04,2025-04-30T00:00:00
LÃM HÀ 4,13866.5,2025-05,2025-05-31T00:00:00
LÃM HÀ 4,14344.0,2025-06,2025-06-30T00:00:00
LÃM HÀ 4,14976.9,2025-07,2025-07-31T00:00:00
LÃM HÀ 4,14202.3,2025-08,2025-08-31T00:00:00
LÃM HÀ 5,0.0,2025-01,2025-01-31T00:00:00
LÃM HÀ 5,0.0,2025-02,2025-02-28T00:00:00
LÃM HÀ 5,0.0,2025-03,2025-03-31T00:00:00
LÃM HÀ 5,-24975.1,2025-04,2025-04-30T00:00:00
LÃM HÀ 5,0.0,2025-05,2025-05-31T00:00:00
LÃM HÀ 5,0.0,2025-06,2025-06-30T00:00:00
LÃM HÀ 5,0.0,2025-07,2025-07-31T00:00:00
LÃM HÀ 5,0.0,2025-08,2025-08-31T00:00:00
LÃM HÀ 6,12353.5,2025-01,2025-01-31T00:00:00
LÃM HÀ 6,10266.9,2025-02,2025-02-28T00:00:00
LÃM HÀ 6,11898.0,2025-03,2025-03-31T00:00:00
LÃM HÀ 6,12395.9,2025-04,2025-04-30T00:00:00
LÃM HÀ 6,13037.5,2025-05,2025-05-31T00:00:00
LÃM HÀ 6,12493.0,2025-06,2025-06-30T00:00:00
LÃM HÀ 6,13114.1,2025-07,2025-07-31T00:00:00
LÃM HÀ 6,12566.3,2025-08,2025-08-31T00:00:00
LÃM HÀ 7,10299.6,2025-01,2025-01-31T00:00:00
LÃM HÀ 7,8446.9,2025-02,2025-02-28T00:00:00
LÃM HÀ 7,9462.1,2025-03,2025-03-31T00:00:00
LÃM HÀ 7,9222.7,2025-04,2025-04-30T00:00:00
LÃM HÀ 7,9645.2,2025-05,2025-05-31T00:00:00
LÃM HÀ 7,9339.2,2025-06,2025-06-30T00:00:00
LÃM HÀ 7,9899.3,2025-07,2025-07-31T00:00:00
LÃM HÀ 7,9611.8,2025-08,2025-08-31T00:00:00
LÃM HÀ 8,8526.3,2025-01,2025-01-31T00:00:00
LÃM HÀ 8,7247.9,2025-02,2025-02-28T00:00:00
LÃM HÀ 8,8185.7,2025-03,2025-03-31T00:00:00
LÃM HÀ 8,8098.3,2025-04,2025-04-30T00:00:00
LÃM HÀ 8,8751.9,2025-05,2025-05-31T00:00:00
LÃM HÀ 8,8091.9,2025-06,2025-06-30T00:00:00
LÃM HÀ 8,9619.4,2025-07,2025-07-31T00:00:00
LÃM HÀ 8,8787.5,2025-08,2025-08-31T00:00:00
LÃM HÀ 9,9726.2,2025-01,2025-01-31T00:00:00
LÃM HÀ 9,7981.2,2025-02,2025-02-28T00:00:00
LÃM HÀ 9,8822.6,2025-03,2025-03-31T00:00:00
LÃM HÀ 9,9036.4,2025-04,2025-04-30T00:00:00
LÃM HÀ 9,9800.7,2025-05,2025-05-31T00:00:00
LÃM HÀ 9,9521.3,2025-06,2025-06-30T00:00:00
LÃM HÀ 9,9334.1,2025-07,2025-07-31T00:00:00
LÃM HÀ 9,8880.8,2025-08,2025-08-31T00:00:00
NAM SƠN 1,21128.9,2025-01,2025-01-31T00:00:00
NAM SƠN 1,11400.6,2025-02,2025-02-28T00:00:00
NAM SƠN 1,0.0,2025-03,2025-03-31T00:00:00
NAM SƠN 1,49265.9,2025-04,2025-04-30T00:00:00
NAM SƠN 1,0.0,2025-05,2025-05-31T00:00:00
NAM SƠN 1,0.0,2025-06,2025-06-30T00:00:00
NAM SƠN 1,0.0,2025-07,2025-07-31T00:00:00
NAM SƠN 1,0.0,2025-08,2025-08-31T00:00:00
NAM SƠN 2,9493.0,2025-01,2025-01-31T00:00:00
NAM SƠN 2,7923.6,2025-02,2025-02-28T00:00:00
NAM SƠN 2,9275.3,2025-03,2025-03-31T00:00:00
NAM SƠN 2,9154.3,2025-04,2025-04-30T00:00:00
NAM SƠN 2,9128.8,2025-05,2025-05-31T00:00:00
NAM SƠN 2,8901.9,2025-06,2025-06-30T00:00:00
NAM SƠN 2,9287.7,2025-07,2025-07-31T00:00:00
NAM SƠN 2,9673.0,2025-08,2025-08-31T00:00:00
NAM SƠN 3,13165.6,2025-01,2025-01-31T00:00:00
NAM SƠN 3,11031.1,2025-02,2025-02-28T00:00:00
NAM SƠN 3,11264.9,2025-03,2025-03-31T00:00:00
NAM SƠN 3,11434.2,2025-04,2025-04-30T00:00:00
NAM SƠN 3,12805.8,2025-05,2025-05-31T00:00:00
NAM SƠN 3,12476.1,2025-06,2025-06-30T00:00:00
NAM SƠN 3,12860.5,2025-07,2025-07-31T00:00:00
NAM SƠN 3,12666.1,2025-08,2025-08-31T00:00:00
NAM SƠN 4,24046.9,2025-01,2025-01-31T00:00:00
NAM SƠN 4,20038.0,2025-02,2025-02-28T00:00:00
NAM SƠN 4,23690.9,2025-03,2025-03-31T00:00:00
NAM SƠN 4,23719.4,2025-04,2025-04-30T00:00:00
NAM SƠN 4,25038.3,2025-05,2025-05-31T00:00:00
NAM SƠN 4,25457.0,2025-06,2025-06-30T00:00:00
NAM SƠN 4,26700.5,2025-07,2025-07-31T00:00:00
NAM SƠN 4,26567.9,2025-08,2025-08-31T00:00:00
Nam Sơn 5 - Bắc Sơn 8,11140.3,2025-01,2025-01-31T00:00:00
Nam Sơn 5 - Bắc Sơn 8,9253.4,2025-02,2025-02-28T00:00:00
Nam Sơn 5 - Bắc Sơn 8,10970.4,2025-03,2025-03-31T00:00:00
Nam Sơn 5 - Bắc Sơn 8,10886.5,2025-04,2025-04-30T00:00:00
Nam Sơn 5 - Bắc Sơn 8,10995.4,2025-05,2025-05-31T00:00:00
Nam Sơn 5 - Bắc Sơn 8,10860.0,2025-06,2025-06-30T00:00:00
Nam Sơn 5 - Bắc Sơn 8,11407.4,2025-07,2025-07-31T00:00:00
Nam Sơn 5 - Bắc Sơn 8,11427.9,2025-08,2025-08-31T00:00:00
Nam Sơn 6,7811.9,2025-01,2025-01-31T00:00:00
Nam Sơn 6,6122.8,2025-02,2025-02-28T00:00:00
Nam Sơn 6,7504.5,2025-03,2025-03-31T00:00:00
Nam Sơn 6,7603.6,2025-04,2025-04-30T00:00:00
Nam Sơn 6,8189.7,2025-05,2025-05-31T00:00:00
Nam Sơn 6,8139.8,2025-06,2025-06-30T00:00:00
Nam Sơn 6,8553.9,2025-07,2025-07-31T00:00:00
Nam Sơn 6,8411.3,2025-08,2025-08-31T00:00:00
Nam Sơn 7,8540.4,2025-01,2025-01-31T00:00:00
Nam Sơn 7,7054.2,2025-02,2025-02-28T00:00:00
Nam Sơn 7,8328.4,2025-03,2025-03-31T00:00:00
Nam Sơn 7,8699.5,2025-04,2025-04-30T00:00:00
Nam Sơn 7,9134.5,2025-05,2025-05-31T00:00:00
Nam Sơn 7,9261.7,2025-06,2025-06-30T00:00:00
Nam Sơn 7,9709.3,2025-07,2025-07-31T00:00:00
Nam Sơn 7,9549.8,2025-08,2025-08-31T00:00:00
NGỌC SƠN 1,2023.1,2025-01,2025-01-31T00:00:00
NGỌC SƠN 1,0.0,2025-02,2025-02-28T00:00:00
NGỌC SƠN 1,0.0,2025-03,2025-03-31T00:00:00
NGỌC SƠN 1,183.6,2025-04,2025-04-30T00:00:00
NGỌC SƠN 1,1412.1,2025-05,2025-05-31T00:00:00
NGỌC SƠN 1,1563.3,2025-06,2025-06-30T00:00:00
NGỌC SƠN 1,0.0,2025-07,2025-07-31T00:00:00
NGỌC SƠN 1,0.0,2025-08,2025-08-31T00:00:00
NGỌC SƠN 2-3,25107.0,2025-01,2025-01-31T00:00:00
NGỌC SƠN 2-3,19732.9,2025-02,2025-02-28T00:00:00
NGỌC SƠN 2-3,22589.4,2025-03,2025-03-31T00:00:00
NGỌC SƠN 2-3,22594.7,2025-04,2025-04-30T00:00:00
NGỌC SƠN 2-3,24253.1,2025-05,2025-05-31T00:00:00
NGỌC SƠN 2-3,23404.7,2025-06,2025-06-30T00:00:00
NGỌC SƠN 2-3,23823.7,2025-07,2025-07-31T00:00:00
NGỌC SƠN 2-3,23210.8,2025-08,2025-08-31T00:00:00
NGỌC SƠN 4,4181.5,2025-01,2025-01-31T00:00:00
NGỌC SƠN 4,3460.6,2025-02,2025-02-28T00:00:00
NGỌC SƠN 4,4421.3,2025-03,2025-03-31T00:00:00
NGỌC SƠN 4,4470.4,2025-04,2025-04-30T00:00:00
NGỌC SƠN 4,4572.6,2025-05,2025-05-31T00:00:00
NGỌC SƠN 4,4705.3,2025-06,2025-06-30T00:00:00
NGỌC SƠN 4,4854.9,2025-07,2025-07-31T00:00:00
NGỌC SƠN 4,4847.7,2025-08,2025-08-31T00:00:00
NGỌC SƠN 5,5981.1,2025-01,2025-01-31T00:00:00
NGỌC SƠN 5,5096.7,2025-02,2025-02-28T00:00:00
NGỌC SƠN 5,5079.1,2025-03,2025-03-31T00:00:00
NGỌC SƠN 5,4960.5,2025-04,2025-04-30T00:00:00
NGỌC SƠN 5,5279.0,2025-05,2025-05-31T00:00:00
NGỌC SƠN 5,4940.9,2025-06,2025-06-30T00:00:00
NGỌC SƠN 5,4968.8,2025-07,2025-07-31T00:00:00
NGỌC SƠN 5,4987.6,2025-08,2025-08-31T00:00:00
Ngọc Sơn 6,7135.6,2025-01,2025-01-31T00:00:00
Ngọc Sơn 6,5933.2,2025-02,2025-02-28T00:00:00
Ngọc Sơn 6,6334.3,2025-03,2025-03-31T00:00:00
Ngọc Sơn 6,6424.5,2025-04,2025-04-30T00:00:00
Ngọc Sơn 6,6869.9,2025-05,2025-05-31T00:00:00
Ngọc Sơn 6,6988.3,2025-06,2025-06-30T00:00:00
Ngọc Sơn 6,7212.0,2025-07,2025-07-31T00:00:00
Ngọc Sơn 6,7356.2,2025-08,2025-08-31T00:00:00
PHÙ LIỄN 1,11878.0,2025-01,2025-01-31T00:00:00
PHÙ LIỄN 1,9822.1,2025-02,2025-02-28T00:00:00
PHÙ LIỄN 1,11126.8,2025-03,2025-03-31T00:00:00
PHÙ LIỄN 1,11280.0,2025-04,2025-04-30T00:00:00
PHÙ LIỄN 1,11911.7,2025-05,2025-05-31T00:00:00
PHÙ LIỄN 1,11640.0,2025-06,2025-06-30T00:00:00
PHÙ LIỄN 1,11879.6,2025-07,2025-07-31T00:00:00
PHÙ LIỄN 1,11689.2,2025-08,2025-08-31T00:00:00
PHÙ LIỄN 2,24529.9,2025-01,2025-01-31T00:00:00
PHÙ LIỄN 2,20638.6,2025-02,2025-02-28T00:00:00
PHÙ LIỄN 2,23789.3,2025-03,2025-03-31T00:00:00
PHÙ LIỄN 2,23155.4,2025-04,2025-04-30T00:00:00
PHÙ LIỄN 2,23953.3,2025-05,2025-05-31T00:00:00
PHÙ LIỄN 2,24121.4,2025-06,2025-06-30T00:00:00
PHÙ LIỄN 2,24520.7,2025-07,2025-07-31T00:00:00
PHÙ LIỄN 2,24120.2,2025-08,2025-08-31T00:00:00
PHÙ LIỄN 3,9548.4,2025-01,2025-01-31T00:00:00
PHÙ LIỄN 3,7867.1,2025-02,2025-02-28T00:00:00
PHÙ LIỄN 3,9163.6,2025-03,2025-03-31T00:00:00
PHÙ LIỄN 3,9555.0,2025-04,2025-04-30T00:00:00
PHÙ LIỄN 3,10137.2,2025-05,2025-05-31T00:00:00
PHÙ LIỄN 3,10071.0,2025-06,2025-06-30T00:00:00
PHÙ LIỄN 3,10155.5,2025-07,2025-07-31T00:00:00
PHÙ LIỄN 3,10202.6,2025-08,2025-08-31T00:00:00
PHÙ LIỄN 4,13468.6,2025-01,2025-01-31T00:00:00
PHÙ LIỄN 4,11410.5,2025-02,2025-02-28T00:00:00
PHÙ LIỄN 4,12857.5,2025-03,2025-03-31T00:00:00
PHÙ LIỄN 4,12225.6,2025-04,2025-04-30T00:00:00
PHÙ LIỄN 4,12446.7,2025-05,2025-05-31T00:00:00
PHÙ LIỄN 4,12047.6,2025-06,2025-06-30T00:00:00
PHÙ LIỄN 4,12321.2,2025-07,2025-07-31T00:00:00
PHÙ LIỄN 4,12653.3,2025-08,2025-08-31T00:00:00
PHÙ LIỄN 5,9571.5,2025-01,2025-01-31T00:00:00
PHÙ LIỄN 5,7890.9,2025-02,2025-02-28T00:00:00
PHÙ LIỄN 5,8945.5,2025-03,2025-03-31T00:00:00
PHÙ LIỄN 5,9211.3,2025-04,2025-04-30T00:00:00
PHÙ LIỄN 5,9735.0,2025-05,2025-05-31T00:00:00
PHÙ LIỄN 5,10181.5,2025-06,2025-06-30T00:00:00
PHÙ LIỄN 5,10677.4,2025-07,2025-07-31T00:00:00
PHÙ LIỄN 5,10474.8,2025-08,2025-08-31T00:00:00
QUÁN TRỮ 1,0.0,2025-01,2025-01-31T00:00:00
QUÁN TRỮ 1,0.0,2025-02,2025-02-28T00:00:00
QUÁN TRỮ 1,0.0,2025-03,2025-03-31T00:00:00
QUÁN TRỮ 1,0.1,2025-04,2025-04-30T00:00:00
QUÁN TRỮ 1,0.0,2025-05,2025-05-31T00:00:00
QUÁN TRỮ 1,0.0,2025-06,2025-06-30T00:00:00
QUÁN TRỮ 1,-520482.2,2025-07,2025-07-31T00:00:00
QUÁN TRỮ 1,6032.2,2025-08,2025-08-31T00:00:00
QUÁN TRỮ 2,1962.7,2025-01,2025-01-31T00:00:00
QUÁN TRỮ 2,1599.2,2025-02,2025-02-28T00:00:00
QUÁN TRỮ 2,1861.8,2025-03,2025-03-31T00:00:00
QUÁN TRỮ 2,1822.9,2025-04,2025-04-30T00:00:00
QUÁN TRỮ 2,1909.1,2025-05,2025-05-31T00:00:00
QUÁN TRỮ 2,1892.0,2025-06,2025-06-30T00:00:00
QUÁN TRỮ 2,1658.6,2025-07,2025-07-31T00:00:00
QUÁN TRỮ 2,2046.6,2025-08,2025-08-31T00:00:00
QUÁN TRỮ 3,8688.1,2025-01,2025-01-31T00:00:00
QUÁN TRỮ 3,7050.0,2025-02,2025-02-28T00:00:00
QUÁN TRỮ 3,8012.7,2025-03,2025-03-31T00:00:00
QUÁN TRỮ 3,7882.8,2025-04,2025-04-30T00:00:00
QUÁN TRỮ 3,8382.1,2025-05,2025-05-31T00:00:00
QUÁN TRỮ 3,8914.3,2025-06,2025-06-30T00:00:00
QUÁN TRỮ 3,8577.0,2025-07,2025-07-31T00:00:00
QUÁN TRỮ 3,8475.1,2025-08,2025-08-31T00:00:00
QUÁN TRỮ 4,11235.1,2025-01,2025-01-31T00:00:00
QUÁN TRỮ 4,10666.6,2025-02,2025-02-28T00:00:00
QUÁN TRỮ 4,12058.2,2025-03,2025-03-31T00:00:00
QUÁN TRỮ 4,11910.8,2025-04,2025-04-30T00:00:00
QUÁN TRỮ 4,13371.2,2025-05,2025-05-31T00:00:00
QUÁN TRỮ 4,12643.4,2025-06,2025-06-30T00:00:00
QUÁN TRỮ 4,12794.5,2025-07,2025-07-31T00:00:00
QUÁN TRỮ 4,-987537.2,2025-08,2025-08-31T00:00:00
QUÁN TRỮ 5,21477.9,2025-01,2025-01-31T00:00:00
QUÁN TRỮ 5,22282.3,2025-02,2025-02-28T00:00:00
QUÁN TRỮ 5,15567.0,2025-03,2025-03-31T00:00:00
QUÁN TRỮ 5,14323.9,2025-04,2025-04-30T00:00:00
QUÁN TRỮ 5,15011.9,2025-05,2025-05-31T00:00:00
QUÁN TRỮ 5,19032.8,2025-06,2025-06-30T00:00:00
QUÁN TRỮ 5,18277.1,2025-07,2025-07-31T00:00:00
QUÁN TRỮ 5,17200.8,2025-08,2025-08-31T00:00:00
QUÁN TRỮ 6,4265.2,2025-01,2025-01-31T00:00:00
